uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max
160,2,48,train,1.1810563314952964,476.87,4.35440696480635,91.26,0.698497486058883,False,1,STATION_KEEPING,4,pulsed,0.666184992353799,0.01,1.0,1.0,60.0
161,2,49,train,0.9354529351424284,476.78,3.9617949736347087,91.28,0.5714421860458255,False,1,STATION_KEEPING,4,pulsed,0.5449044109258574,0.01,1.0,1.0,60.0
162,2,50,train,0.8324997038628585,474.64,3.5797680214820304,93.48,0.4725928765738226,True,1,STATION_KEEPING,4,pulsed,0.4486229658739983,0.01,1.0,1.0,60.0
163,2,51,train,0.6038125352172754,476.84,3.751854981745885,91.29,0.371394418232163,True,1,STATION_KEEPING,4,pulsed,0.3541914287796492,0.01,1.0,1.0,60.0
164,2,52,train,0.8948425977257812,147.1,16.15751584371664,18.64,1.0682753358199013,False,1,PHASE_ADJUSTMENT,2,continuous,0.31428660379821494,0.1,10.0,10.0,300.0
165,2,53,train,0.7034728204957116,30.05,1.4017613505754771,2.37,0.971278828834882,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
166,2,54,train,1.0119827609514973,205.98,5.407191370149908,1.23,0.5872188576829572,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
167,2,55,train,1.047729591263117,745.94,18.846128678940797,1.23,0.5839764319030671,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
168,2,56,train,0.0,2250.05,4.689279705687899,10.84,0.2540424958222572,True,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
169,2,57,train,1.0480947358922017,1452.79,1.9680549360855932,4.33,0.8434249716965057,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
170,2,58,train,0.7106930638865434,0.0,,125.49,0.909798844681878,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
171,2,59,train,1.078653992989277,1087.99,10.758141643791118,1.22,0.5674424498476791,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
172,2,60,train,0.8219012596237842,200.31,3.9764464864312576,2.34,0.7624021463186086,False,1,PHASE_ADJUSTMENT,2,continuous,0.305433547858161,0.1,10.0,10.0,300.0
173,2,61,train,0.6001019396966116,0.04,,26.52,0.7430760483114801,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
174,2,62,train,0.5129241248092262,0.52,1.3752804257430291,2.03,0.6099219616154217,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
175,2,63,train,0.8512460905882956,206.0,5.058047473439825,1.21,0.4645750289885,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
176,2,64,train,0.7816607845157728,745.86,18.63391221647023,1.26,0.465640590182186,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
177,2,65,train,0.0,2282.11,11.636179726560568,1.18,0.2059470994971665,False,0,STATION_KEEPING,4,pulsed,0.9399878704669573,0.01,1.0,1.0,60.0
178,2,66,train,0.7482960477480242,1486.83,4.304005304476844,1.46,0.6609403095710898,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
179,2,67,train,0.5557396526021372,187.19,4.331310741311747,113.35,0.7880424428232128,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
180,2,68,train,0.7388532362269565,1066.97,6.306424542306402,1.23,0.4540280351030952,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
181,2,69,train,0.6528536634228853,202.56,2.640302245824208,1.48,0.5835614164997834,False,1,PHASE_ADJUSTMENT,2,continuous,0.23641240105239228,0.1,10.0,10.0,300.0
182,2,70,train,0.5279467827075681,144.57,10.773463283657836,4.9,0.5898178492108876,False,1,PHASE_ADJUSTMENT,2,continuous,0.17053993292083605,0.1,10.0,10.0,300.0
183,2,71,train,0.4508207816630462,11.93,1.264842483253435,1.49,0.5001550936745696,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
184,2,72,train,0.5472120723917272,205.97,5.321744475334153,1.22,0.360110266340601,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
185,2,73,train,0.6886327685337821,745.92,18.890912526914068,1.23,0.3628853231540496,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
186,2,74,train,0.0,2281.5,39.90215405144398,1.18,0.1602080753673913,False,0,STATION_KEEPING,4,pulsed,0.7310294479014064,0.01,1.0,1.0,60.0
187,2,75,train,0.7311833911522273,1503.2,56.963138879457496,3.12,0.508943652875162,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
188,2,76,train,0.4377563402685439,0.02,,73.55,0.5543193785369125,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
189,2,77,train,0.6496851251109538,1058.01,5.003469614877443,1.23,0.3593881026551555,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
190,2,78,train,0.5008448764233671,238.36,6.786644809229668,1.44,0.4201328183574747,False,1,PHASE_ADJUSTMENT,2,continuous,0.20028571716737537,0.1,10.0,10.0,300.0
191,2,79,train,2.0134526432414592,300.01,4.073772871700078,1.19,0.8776245464954311,False,1,STATION_KEEPING,4,pulsed,0.5265922803881885,0.01,1.0,1.0,60.0
192,2,80,train,1.2575620316805445,299.96,2.680676444714337,1.24,0.7626634994182732,False,1,STATION_KEEPING,4,pulsed,0.4575370865710104,0.01,1.0,1.0,60.0
193,2,81,train,1.0203638232528498,300.03000000000003,9.895291022879318,1.19,0.644900918279253,False,1,STATION_KEEPING,4,pulsed,0.3869792450226486,0.01,1.0,1.0,60.0
194,2,82,train,0.9773477141065728,299.99,125.28764971783332,1.21,0.5384148453201254,False,1,STATION_KEEPING,4,pulsed,0.32303813889516886,0.01,1.0,1.0,60.0
195,2,83,train,0.7373030215820009,300.03000000000003,8.99348745356921,1.19,0.439850161952566,False,1,STATION_KEEPING,4,pulsed,0.26393648818125676,0.01,1.0,1.0,60.0
196,2,84,train,0.6919167456894094,299.94,3.2993117546475275,1.26,0.3504217277189651,False,1,STATION_KEEPING,4,pulsed,0.2102109860240528,0.01,1.0,1.0,60.0
197,2,85,train,1.2893729761827746,476.86,4.014829223803168,91.26,0.8472290573789425,False,1,STATION_KEEPING,4,pulsed,0.8080192966034451,0.01,1.0,1.0,60.0
198,2,86,train,1.0799402075908584,476.81,4.89179911086381,91.31,0.7276098980311109,False,1,STATION_KEEPING,4,pulsed,0.693863350960428,0.01,1.0,1.0,60.0
199,2,87,train,0.924120313124012,476.82,3.775374764492173,91.26,0.6269301830953549,False,1,STATION_KEEPING,4,pulsed,0.5978656998070543,0.01,1.0,1.0,60.0
200,2,88,train,0.7497982556274618,476.86,4.078451980546349,91.27,0.5220414234036177,False,1,STATION_KEEPING,4,pulsed,0.4978813463284983,0.01,1.0,1.0,60.0
201,2,89,train,0.8148855191976191,476.83,3.962809847260599,91.29,0.4264714972404821,True,1,STATION_KEEPING,4,pulsed,0.4067088080583582,0.01,1.0,1.0,60.0
202,2,90,train,0.5555986737711818,476.89,4.013914086162442,91.25,0.3415981408021863,False,1,STATION_KEEPING,4,pulsed,0.3258094747343092,0.01,1.0,1.0,60.0
203,2,91,train,0.620349905230886,299.97,7.621438462567952,1.23,0.2923303199366546,False,1,STATION_KEEPING,4,pulsed,0.17538065214279655,0.01,1.0,1.0,60.0
204,2,92,train,0.4589818951079671,300.0,17.569318413682296,1.22,0.2433547396701333,False,1,STATION_KEEPING,4,pulsed,0.14601284380207996,0.01,1.0,1.0,60.0
205,2,93,train,0.4515583204291333,475.68,3.826670411709173,92.45,0.2786244875720055,False,1,STATION_KEEPING,4,pulsed,0.26507219249650316,0.01,1.0,1.0,60.0
206,2,94,train,0.3425581324306231,476.69,4.009918708290144,91.25,0.232899476424853,False,1,STATION_KEEPING,4,pulsed,0.22204170283392635,0.01,1.0,1.0,60.0
207,2,95,train,0.3591735727204746,0.02,,7.84,0.4499791221583355,True,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
208,2,96,train,0.3988966348195445,12.11,1.6444125382466863,1.39,0.3270492970583562,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
209,2,97,train,0.5210593479184502,205.98,5.890741966988681,1.23,0.2906974075352958,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
210,2,98,train,0.5993714368626266,745.82,23.4939286623534,1.24,0.2900545340293929,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
211,2,99,train,0.0,2278.88,2.639791065623414,1.17,0.1280681827873076,False,0,STATION_KEEPING,4,pulsed,0.5837040407806792,0.01,1.0,1.0,60.0
212,2,100,train,0.5124577892726336,1484.47,36.13696332487984,1.5,0.4084694025864836,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
213,2,101,train,0.3734080144206497,117.12,4.154891585743472,14.73,0.4465367708226832,False,1,COLLISION_AVOIDANCE,5,impulsive,0.10459677319750532,0.1,5.0,5.0,120.0
214,2,102,train,0.4600650479582165,1101.97,7.153886064999041,1.23,0.2832843323966192,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
215,2,103,train,0.4435631238888697,202.24,5.048588004286843,1.38,0.3706953721240535,False,1,PHASE_ADJUSTMENT,2,continuous,0.14993886411673718,0.1,10.0,10.0,300.0
216,2,104,train,0.3091676619964092,0.04,,141.44,0.3853117651713888,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
217,2,105,train,0.3620764191656187,41.08,1.1966021247432193,1.59,0.3435826631437981,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
218,2,106,train,0.432814379063633,205.96,6.367420697922324,1.23,0.2392749478422391,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
219,2,107,train,0.435467165568614,745.94,18.492285899857286,1.26,0.2377234719509957,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
220,2,108,train,0.0,2245.74,4.042082771859463,1.18,0.1084218536625211,False,0,STATION_KEEPING,4,pulsed,0.48697458728814025,0.01,1.0,1.0,60.0
221,2,109,train,0.4249557106582465,1431.08,3.3349198798986563,1.51,0.3369692063985564,False,1,STATION_KEEPING,4,pulsed,0.9644597837856922,0.01,1.0,1.0,60.0
222,2,110,train,0.3085071743517027,165.09,4.101279502679374,3.51,0.3689335079615414,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
223,2,111,train,0.5044576237919051,1017.97,12.638341174009833,1.24,0.2337956746669826,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
224,2,112,train,0.4515873735872457,272.29,8.231555726581014,1.4,0.2826691728095292,True,1,PHASE_ADJUSTMENT,2,continuous,0.15393597812861343,0.1,10.0,10.0,300.0
225,3,1,train,2.302910088664562,299.99,4.03891244910071,1.24,1.3211787153101504,True,1,STATION_KEEPING,4,pulsed,0.7926808056117841,0.01,1.0,1.0,60.0
226,3,2,train,2.28075803194345,299.96,33.201426508861395,1.25,1.1507934177176125,False,1,STATION_KEEPING,4,pulsed,0.69038398715715,0.01,1.0,1.0,60.0
227,3,3,train,1.8945335321910064,299.97,5.320209832985987,1.23,0.955589222866779,False,1,STATION_KEEPING,4,pulsed,0.5732961983666954,0.01,1.0,1.0,60.0
228,3,4,train,1.2648482796949938,299.96,3.075682292698782,1.22,0.7957355079023082,False,1,STATION_KEEPING,4,pulsed,0.4773776459007527,0.01,1.0,1.0,60.0
229,3,5,train,1.1493243075982835,299.93,16.539549792612934,1.28,0.6499510169992226,False,1,STATION_KEEPING,4,pulsed,0.3898796170571537,0.01,1.0,1.0,60.0
230,3,6,train,0.8824659422313689,300.0,1.0289062622012797,1.21,0.5036697644361077,False,1,STATION_KEEPING,4,pulsed,0.30220185866166466,0.01,1.0,1.0,60.0
231,3,7,train,2.285470452757104,476.89,3.3882820682078405,91.26,1.2426434918738634,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
232,3,8,train,1.6956791597377707,476.83,3.611763023890956,91.31,1.0602146357504787,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
233,3,9,train,1.356763761637328,475.71,3.877986662402504,92.39,0.8927619827632675,True,1,STATION_KEEPING,4,pulsed,0.8493916056406279,0.01,1.0,1.0,60.0
234,3,10,train,1.194434892257522,474.69,3.878775974975284,93.47,0.7512322242012565,False,1,STATION_KEEPING,4,pulsed,0.7132048490121888,0.01,1.0,1.0,60.0
235,3,11,train,0.9970044625856872,476.77,3.645174488643749,91.31,0.610663682033372,False,1,STATION_KEEPING,4,pulsed,0.5822922473661014,0.01,1.0,1.0,60.0
236,3,12,train,0.7382254900434195,476.87,3.8058686612466137,91.28,0.4739752514898437,False,1,STATION_KEEPING,4,pulsed,0.4520491563559236,0.01,1.0,1.0,60.0
237,3,13,train,1.548896029941048,150.02,9.559771362277733,31.63,1.9327597860516976,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
238,3,14,train,1.6535436895305171,42.55,1.5626581410721694,2.39,1.7995654911879089,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
239,3,15,train,1.920485360003475,205.9,5.162646430732524,1.25,1.2671704900464285,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
240,3,16,train,1.9939190358453212,745.97,19.135058366883644,1.24,1.2664472159586302,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
241,3,17,train,0.0,2218.19,20.383610398076765,1.18,0.5218241428633809,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
242,3,18,train,2.4786602105179023,1526.23,4.3227897004064495,1.42,1.7794026500766027,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
243,3,19,train,1.5994359906669249,200.12,4.033523850097181,80.62,1.929054926844532,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
244,3,20,train,2.65432567438176,1079.95,4.957115534062922,1.24,1.218757806420248,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
245,3,21,train,1.6499456450539467,301.33,23.15101174609784,1.39,1.3754323638106618,False,1,PHASE_ADJUSTMENT,2,continuous,0.8289180683741334,0.1,10.0,10.0,300.0
246,3,22,train,1.2360000562849978,0.0,,17.6,1.5842091037075978,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
247,3,23,train,1.3340997169253226,42.76,1.4143944593846631,1.86,1.4347165904391488,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
248,3,24,train,1.6079563803244323,205.98,5.967006022578581,1.23,1.0584353976853094,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
249,3,25,train,1.912355162274893,745.97,18.831932251184597,1.24,1.041409987614586,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
250,3,26,train,0.0,2343.52,2.181578419702704,1.18,0.4314757460440434,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
251,3,27,train,1.5761604392362565,1455.44,27.35067177096697,1.74,1.4768025857038585,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
252,3,28,train,1.2960125369519568,210.16,3.797423612750595,16.47,1.6195271220955223,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
253,3,29,train,1.7309578082667127,995.94,2.3907638518986785,1.24,1.016856049575317,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
254,3,30,train,0.0,0.0,,,0.0,True,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
255,3,31,train,1.0633868168092415,170.01,16.91972845669235,2.71,1.3218994452268915,False,1,PHASE_ADJUSTMENT,2,continuous,0.4494722493660476,0.1,10.0,10.0,300.0
256,3,32,train,1.2140643694059996,32.36,1.2699301795386144,5.3500000000000005,1.2129368067940005,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
257,3,33,train,1.3138894477296152,205.99,6.168462292437501,1.24,0.8568674561312922,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
258,3,34,train,1.7009835670488216,745.94,21.5082470372864,1.24,0.85315946346235,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
259,3,35,train,0.0,2295.06,2.131298102843604,1.18,0.3454908031875237,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
260,3,36,train,1.3769861767353542,1484.84,3.662745394252355,10.97,1.2098685826059932,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
261,3,37,train,0.974524966421164,272.0,4.470280573993237,5.54,1.2717591003406483,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
262,3,38,train,1.7943304177733577,953.01,4.194022635261011,1.23,0.8261629691452476,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
263,3,39,train,1.7507000965895008,321.25,4.876089647878998,2.37,0.932902150799606,True,1,PHASE_ADJUSTMENT,2,continuous,0.5993896318887469,0.1,10.0,10.0,300.0
264,3,40,train,2.021235813820019,299.98,8.316558524245936,1.23,1.1266044249738214,False,1,STATION_KEEPING,4,pulsed,0.6759175908072939,0.01,1.0,1.0,60.0
265,3,41,train,1.9378013313798328,299.95,2.64268964889689,1.24,0.9723476241452672,False,1,STATION_KEEPING,4,pulsed,0.5833113397247458,0.01,1.0,1.0,60.0
266,3,42,train,1.3476307349426015,299.99,14.029265772716393,1.23,0.8242309645192231,False,1,STATION_KEEPING,4,pulsed,0.49452209409224346,0.01,1.0,1.0,60.0
267,3,43,train,1.1255164303397145,299.98,13.052485677324183,1.22,0.6826595148079047,False,1,STATION_KEEPING,4,pulsed,0.40956840250415055,0.01,1.0,1.0,60.0
268,3,44,train,0.8591439814703045,299.95,3.175705207612149,1.25,0.5506388022301032,True,1,STATION_KEEPING,4,pulsed,0.3303282174578389,0.01,1.0,1.0,60.0
269,3,45,train,0.6984334959230959,299.97,35.735241090464186,1.21,0.4325403394782628,False,1,STATION_KEEPING,4,pulsed,0.259498251266589,0.01,1.0,1.0,60.0
270,3,46,train,1.7754288645163854,476.85,4.996482152006518,91.27,1.0498645756011586,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
271,3,47,train,1.3599041830127132,476.87,3.700276326250889,91.26,0.9144568004372542,False,1,STATION_KEEPING,4,pulsed,0.8721540288490268,0.01,1.0,1.0,60.0
272,3,48,train,1.4105637561087383,475.76,3.479132181788326,92.37,0.7974417936685915,False,1,STATION_KEEPING,4,pulsed,0.7587818155115381,0.01,1.0,1.0,60.0
273,3,49,train,0.9204167134633728,476.83,3.812421140404583,91.31,0.64879886724482,False,1,STATION_KEEPING,4,pulsed,0.6187335277366951,0.01,1.0,1.0,60.0
274,3,50,train,0.8252145044077478,475.75,4.158142647360461,92.37,0.514819017613524,False,1,STATION_KEEPING,4,pulsed,0.48985029525926815,0.01,1.0,1.0,60.0
275,3,51,train,0.8202821104893186,474.6,3.444753574091589,93.49,0.4051195269310537,False,1,STATION_KEEPING,4,pulsed,0.3845394549629562,0.01,1.0,1.0,60.0
276,3,52,train,0.0,140.01,10.338118240622194,26.74,1.0110069035362754,False,0,PHASE_ADJUSTMENT,2,continuous,0.2831021531282278,0.1,10.0,10.0,300.0
277,3,53,train,0.7997080983055151,40.24,1.650613503268693,1.59,0.8831333830466728,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
278,3,54,train,1.16520792372178,206.0,4.75811992240768,1.22,0.6662909183371902,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
279,3,55,train,1.2745782229931382,745.96,18.076727602387983,1.25,0.6670361377679999,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
280,3,56,train,0.0,2255.12,4.373755130962413,5.8100000000000005,0.2716154699584058,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
281,3,57,train,1.068354682338231,1444.11,3.9411841927211166,19.15,0.9680459203800676,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
282,3,58,train,0.8209450877938411,259.94,4.38711494495519,7.82,1.0446717799061012,True,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
283,3,59,train,1.2513406610173454,1088.0,18.362280377449103,1.23,0.652290208560244,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
284,3,60,train,0.8565314768000315,204.02,3.993569215718607,4.53,0.849841167274188,False,1,PHASE_ADJUSTMENT,2,continuous,0.3467691898945597,0.1,10.0,10.0,300.0
285,3,61,train,0.8790358828983516,147.96,12.182540713381682,6.640000000000001,0.9156638691775016,False,1,PHASE_ADJUSTMENT,2,continuous,0.2709632521670063,0.1,10.0,10.0,300.0
286,3,62,train,0.9188385548120624,5.98,1.1554046077284024,1.6,0.751840015814011,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
287,3,63,train,0.9835834082465098,205.96,6.935947767167363,1.23,0.5326798537888647,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
288,3,64,train,1.0976253561864888,745.9,22.6896509087928,1.26,0.5267130579446232,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
289,3,65,train,0.0,2282.13,4.385278897436548,1.19,0.215870083475082,False,0,STATION_KEEPING,4,pulsed,0.9852871872019778,0.01,1.0,1.0,60.0
290,3,66,train,0.949819414130716,1495.45,3.1004546568135734,3.5,0.7523813213559211,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
291,3,67,train,0.0,0.03,,8.6,0.8520951051163119,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
292,3,68,train,1.0402481821189482,1066.95,7.832701073007974,1.24,0.5099386415313637,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
293,3,69,train,0.9989362336479128,204.64,2.734058670799473,1.43,0.6527062966431938,False,1,PHASE_ADJUSTMENT,2,continuous,0.26713963309012634,0.1,10.0,10.0,300.0
294,3,70,train,0.5546424824923208,171.42000000000002,9.221273841231175,4.92,0.6295885710415168,False,1,PHASE_ADJUSTMENT,2,continuous,0.21584814569587363,0.1,10.0,10.0,300.0
295,3,71,train,0.4540424623068218,40.12,1.6122047441993197,1.43,0.4883894309761213,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
296,3,72,train,0.6099478554230873,205.97,6.47793688122524,1.23,0.4054493446522736,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
297,3,73,train,0.7035343568398692,745.98,19.61448578876773,1.23,0.4008170949142692,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
298,3,74,train,0.0,2281.5,3.2373939792802338,1.18,0.1657585798744981,True,0,STATION_KEEPING,4,pulsed,0.7563563999673348,0.01,1.0,1.0,60.0
299,3,75,train,0.7190083391528095,1486.41,3.386828325259297,1.6,0.5738616922208628,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
300,3,76,train,0.4724204637518088,23.11,4.72565116594446,82.61,0.6096647863538789,False,1,ATTITUDE_CONTROL,9,pulsed,0.028178706425276284,0.001,0.1,0.1,10.0
301,3,77,train,0.7257557208403539,1057.97,3.3413903438830146,1.23,0.3954264504358358,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
302,3,78,train,0.5790543809805206,238.63,1.4076457682997787,1.71,0.471326770982106,False,1,PHASE_ADJUSTMENT,2,continuous,0.2249454147189199,0.1,10.0,10.0,300.0
303,3,79,train,1.782434497133843,299.98,8.787076819582289,1.24,1.018888953028395,False,1,STATION_KEEPING,4,pulsed,0.611292616258916,0.01,1.0,1.0,60.0
304,3,80,train,1.563680968231097,299.98,8.429404414462727,1.23,0.8780631656915758,False,1,STATION_KEEPING,4,pulsed,0.5268027768883179,0.01,1.0,1.0,60.0
305,3,81,train,1.295130077266305,299.98,3.255764450079285,1.23,0.7420539032706893,False,1,STATION_KEEPING,4,pulsed,0.4452026598062828,0.01,1.0,1.0,60.0
306,3,82,train,0.9730178278970086,299.97,41.98994370283951,1.24,0.6158492452285208,False,1,STATION_KEEPING,4,pulsed,0.3694725961823988,0.01,1.0,1.0,60.0
